0	366
4	2
6	1
8	2
9	3
10	1
11	8
12	13
13	8
14	10
15	13
16	8
17	7
18	7
19	3
20	15
21	21
22	11
23	12
24	12
25	20
26	9
27	13
28	21
29	11
30	13
31	17
32	17
33	26
34	17
35	21
36	21
37	15
38	20
39	7
40	17
41	16
42	22
43	9
44	28
45	12
46	14
47	22
48	15
50	28
51	15
52	13
53	9
54	12
55	16
56	7
57	14
58	5
59	6
60	7
61	24
62	5
63	17
64	2
65	5
66	10
67	1
68	8
69	3
70	2
71	2
72	7
73	16
75	1
76	2
77	12
78	5
79	1
80	1
81	1
83	6
84	6
85	2
88	11
89	3
90	2
94	9
95	1
100	8
